param,param_mean,group,hdi_low,hdi_high,param_std
mu_sigma_a,0.8496672912822053,patient,-0.6437118219860937,-0.15420397248241835,0.07552589596050578
mu_sigma_a,0.47191245671168314,control,-0.6239552681878301,-0.15835262295594243,0.11450563702276703
mu_sigma_a,0.8655018485287211,patient,-0.6239552681878301,-0.15835262295594243,0.0880432726820679
mu_sigma_a,0.47191245671168314,control,-0.6437118219860937,-0.15420397248241835,0.11450563702276703
mu_sigma_a,0.8496672912822053,patient,-0.6437118219860937,-0.15420397248241835,0.07552589596050578
mu_sigma_a,0.5059558466688634,control,-0.6315733815617006,-0.15803782947732525,0.10544494120180121
mu_sigma_a,0.8655018485287211,patient,-0.6315733815617006,-0.15803782947732525,0.0880432726820679
mu_sigma_a,0.47191245671168314,control,-0.6239552681878301,-0.15835262295594243,0.11450563702276703
mu_sigma_a,0.8655018485287211,patient,-0.6239552681878301,-0.15835262295594243,0.0880432726820679
mu_sigma_a,0.5059558466688634,control,-0.515324227853172,-0.11289902003748398,0.10544494120180121
mu_sigma_a,0.8496672912822053,patient,-0.515324227853172,-0.11289902003748398,0.07552589596050578
mu_sigma_a,0.47191245671168314,control,-0.6239552681878301,-0.15835262295594243,0.11450563702276703
mu_sigma_a,0.8655018485287211,patient,-0.6239552681878301,-0.15835262295594243,0.0880432726820679
mu_sigma_a,0.47191245671168314,control,-0.6239552681878301,-0.15835262295594243,0.11450563702276703
mu_sigma_a,0.8655018485287211,patient,-0.6239552681878301,-0.15835262295594243,0.0880432726820679
mu_sigma_a,0.5059558466688634,control,-0.515324227853172,-0.11289902003748398,0.10544494120180121
mu_sigma_a,0.8496672912822053,patient,-0.515324227853172,-0.11289902003748398,0.07552589596050578
mu_sigma_a,0.5059558466688634,control,-0.6315733815617006,-0.15803782947732525,0.10544494120180121
mu_sigma_a,0.8655018485287211,patient,-0.6315733815617006,-0.15803782947732525,0.0880432726820679
mu_sigma_a,0.5059558466688634,control,-0.515324227853172,-0.11289902003748398,0.10544494120180121
mu_sigma_a,0.8496672912822053,patient,-0.515324227853172,-0.11289902003748398,0.07552589596050578
mu_sigma_a,0.47191245671168314,control,-0.6239552681878301,-0.15835262295594243,0.11450563702276703
mu_sigma_a,0.8655018485287211,patient,-0.6239552681878301,-0.15835262295594243,0.0880432726820679
mu_sigma_a,0.47191245671168314,control,-0.6239552681878301,-0.15835262295594243,0.11450563702276703
mu_sigma_a,0.8655018485287211,patient,-0.6239552681878301,-0.15835262295594243,0.0880432726820679
mu_sigma_a,0.5059558466688634,control,-0.6315733815617006,-0.15803782947732525,0.10544494120180121
mu_sigma_a,0.8655018485287211,patient,-0.6315733815617006,-0.15803782947732525,0.0880432726820679
mu_sigma_a,0.5059558466688634,control,-0.6315733815617006,-0.15803782947732525,0.10544494120180121
mu_sigma_a,0.8655018485287211,patient,-0.6315733815617006,-0.15803782947732525,0.0880432726820679
mu_sigma_a,0.47191245671168314,control,-0.6239552681878301,-0.15835262295594243,0.11450563702276703
mu_sigma_a,0.8655018485287211,patient,-0.6239552681878301,-0.15835262295594243,0.0880432726820679
mu_sigma_a,0.47191245671168314,control,-0.6239552681878301,-0.15835262295594243,0.11450563702276703
mu_sigma_a,0.8655018485287211,patient,-0.6239552681878301,-0.15835262295594243,0.0880432726820679
mu_sigma_a,0.47191245671168314,control,-0.6437118219860937,-0.15420397248241835,0.11450563702276703
mu_sigma_a,0.8496672912822053,patient,-0.6437118219860937,-0.15420397248241835,0.07552589596050578
mu_sigma_a,0.47191245671168314,control,-0.6437118219860937,-0.15420397248241835,0.11450563702276703
mu_sigma_a,0.8496672912822053,patient,-0.6437118219860937,-0.15420397248241835,0.07552589596050578
mu_sigma_a,0.47191245671168314,control,-0.6239552681878301,-0.15835262295594243,0.11450563702276703
mu_sigma_a,0.8655018485287211,patient,-0.6239552681878301,-0.15835262295594243,0.0880432726820679
mu_sigma_a,0.47191245671168314,control,-0.6437118219860937,-0.15420397248241835,0.11450563702276703
mu_sigma_a,0.8496672912822053,patient,-0.6437118219860937,-0.15420397248241835,0.07552589596050578
mu_sigma_a,0.47191245671168314,control,-0.6437118219860937,-0.15420397248241835,0.11450563702276703
mu_sigma_a,0.8496672912822053,patient,-0.6437118219860937,-0.15420397248241835,0.07552589596050578
mu_sigma_a,0.5059558466688634,control,-0.515324227853172,-0.11289902003748398,0.10544494120180121
mu_sigma_a,0.8496672912822053,patient,-0.515324227853172,-0.11289902003748398,0.07552589596050578
mu_sigma_a,0.47191245671168314,control,-0.6239552681878301,-0.15835262295594243,0.11450563702276703
mu_sigma_a,0.8655018485287211,patient,-0.6239552681878301,-0.15835262295594243,0.0880432726820679
mu_sigma_a,0.5059558466688634,control,-0.515324227853172,-0.11289902003748398,0.10544494120180121
mu_sigma_a,0.8496672912822053,patient,-0.515324227853172,-0.11289902003748398,0.07552589596050578
mu_sigma_a,0.5059558466688634,control,-0.6315733815617006,-0.15803782947732525,0.10544494120180121
mu_sigma_a,0.8655018485287211,patient,-0.6315733815617006,-0.15803782947732525,0.0880432726820679
mu_sigma_a,0.5059558466688634,control,-0.6315733815617006,-0.15803782947732525,0.10544494120180121
mu_sigma_a,0.8655018485287211,patient,-0.6315733815617006,-0.15803782947732525,0.0880432726820679
mu_sigma_a,0.47191245671168314,control,-0.6437118219860937,-0.15420397248241835,0.11450563702276703
mu_sigma_a,0.8496672912822053,patient,-0.6437118219860937,-0.15420397248241835,0.07552589596050578
mu_sigma_a,0.5059558466688634,control,-0.6315733815617006,-0.15803782947732525,0.10544494120180121
mu_sigma_a,0.8655018485287211,patient,-0.6315733815617006,-0.15803782947732525,0.0880432726820679
mu_sigma_a,0.47191245671168314,control,-0.6239552681878301,-0.15835262295594243,0.11450563702276703
mu_sigma_a,0.8655018485287211,patient,-0.6239552681878301,-0.15835262295594243,0.0880432726820679
mu_sigma_a,0.47191245671168314,control,-0.6437118219860937,-0.15420397248241835,0.11450563702276703
mu_sigma_a,0.8496672912822053,patient,-0.6437118219860937,-0.15420397248241835,0.07552589596050578
mu_sigma_a,0.47191245671168314,control,-0.6437118219860937,-0.15420397248241835,0.11450563702276703
mu_sigma_a,0.8496672912822053,patient,-0.6437118219860937,-0.15420397248241835,0.07552589596050578
mu_sigma_a,0.5059558466688634,control,-0.6315733815617006,-0.15803782947732525,0.10544494120180121
mu_sigma_a,0.8655018485287211,patient,-0.6315733815617006,-0.15803782947732525,0.0880432726820679
mu_sigma_a,0.5059558466688634,control,-0.515324227853172,-0.11289902003748398,0.10544494120180121
mu_sigma_a,0.8496672912822053,patient,-0.515324227853172,-0.11289902003748398,0.07552589596050578
mu_sigma_a,0.5059558466688634,control,-0.515324227853172,-0.11289902003748398,0.10544494120180121
mu_sigma_a,0.8496672912822053,patient,-0.515324227853172,-0.11289902003748398,0.07552589596050578
mu_sigma_a,0.47191245671168314,control,-0.6437118219860937,-0.15420397248241835,0.11450563702276703
mu_sigma_a,0.8496672912822053,patient,-0.6437118219860937,-0.15420397248241835,0.07552589596050578
mu_sigma_a,0.5059558466688634,control,-0.515324227853172,-0.11289902003748398,0.10544494120180121
mu_sigma_a,0.8496672912822053,patient,-0.515324227853172,-0.11289902003748398,0.07552589596050578
mu_sigma_a,0.5059558466688634,control,-0.6315733815617006,-0.15803782947732525,0.10544494120180121
mu_sigma_a,0.8655018485287211,patient,-0.6315733815617006,-0.15803782947732525,0.0880432726820679
mu_sigma_a,0.47191245671168314,control,-0.6239552681878301,-0.15835262295594243,0.11450563702276703
mu_sigma_a,0.8655018485287211,patient,-0.6239552681878301,-0.15835262295594243,0.0880432726820679
mu_sigma_a,0.47191245671168314,control,-0.6437118219860937,-0.15420397248241835,0.11450563702276703
mu_sigma_a,0.8496672912822053,patient,-0.6437118219860937,-0.15420397248241835,0.07552589596050578
mu_sigma_a,0.5059558466688634,control,-0.6315733815617006,-0.15803782947732525,0.10544494120180121
mu_sigma_a,0.8655018485287211,patient,-0.6315733815617006,-0.15803782947732525,0.0880432726820679
mu_sigma_a,0.47191245671168314,control,-0.6239552681878301,-0.15835262295594243,0.11450563702276703
mu_sigma_a,0.8655018485287211,patient,-0.6239552681878301,-0.15835262295594243,0.0880432726820679
mu_sigma_a,0.47191245671168314,control,-0.6239552681878301,-0.15835262295594243,0.11450563702276703
mu_sigma_a,0.8655018485287211,patient,-0.6239552681878301,-0.15835262295594243,0.0880432726820679
mu_sigma_a,0.47191245671168314,control,-0.6239552681878301,-0.15835262295594243,0.11450563702276703
mu_sigma_a,0.8655018485287211,patient,-0.6239552681878301,-0.15835262295594243,0.0880432726820679
mu_sigma_a,0.47191245671168314,control,-0.6239552681878301,-0.15835262295594243,0.11450563702276703
mu_sigma_a,0.8655018485287211,patient,-0.6239552681878301,-0.15835262295594243,0.0880432726820679
mu_sigma_a,0.47191245671168314,control,-0.6239552681878301,-0.15835262295594243,0.11450563702276703
mu_sigma_a,0.8655018485287211,patient,-0.6239552681878301,-0.15835262295594243,0.0880432726820679
mu_sigma_a,0.5059558466688634,control,-0.6315733815617006,-0.15803782947732525,0.10544494120180121
mu_sigma_a,0.8655018485287211,patient,-0.6315733815617006,-0.15803782947732525,0.0880432726820679
mu_sigma_a,0.47191245671168314,control,-0.6239552681878301,-0.15835262295594243,0.11450563702276703
mu_sigma_a,0.8655018485287211,patient,-0.6239552681878301,-0.15835262295594243,0.0880432726820679
mu_sigma_a,0.47191245671168314,control,-0.6239552681878301,-0.15835262295594243,0.11450563702276703
mu_sigma_a,0.8655018485287211,patient,-0.6239552681878301,-0.15835262295594243,0.0880432726820679
mu_sigma_a,0.47191245671168314,control,-0.6239552681878301,-0.15835262295594243,0.11450563702276703
mu_sigma_a,0.8655018485287211,patient,-0.6239552681878301,-0.15835262295594243,0.0880432726820679
mu_sigma_a,0.5059558466688634,control,-0.6315733815617006,-0.15803782947732525,0.10544494120180121
mu_sigma_a,0.8655018485287211,patient,-0.6315733815617006,-0.15803782947732525,0.0880432726820679
mu_sigma_n,0.24616414870558345,control,-0.2788996342623128,0.5544885649537264,0.20232614789365955
mu_sigma_n,0.1884325999705292,patient,-0.2788996342623128,0.5544885649537264,0.08549157854655617
mu_sigma_n,0.07566846039752459,control,-0.2987455151132226,0.04414325096530631,0.03734909548957933
mu_sigma_n,0.1884325999705292,patient,-0.2987455151132226,0.04414325096530631,0.08549157854655617
mu_sigma_n,0.24616414870558345,control,-0.1217505054543267,0.5720656187509128,0.20232614789365955
mu_sigma_n,0.11530419560512291,patient,-0.1217505054543267,0.5720656187509128,0.054921451412070395
mu_sigma_n,0.24616414870558345,control,-0.2788996342623128,0.5544885649537264,0.20232614789365955
mu_sigma_n,0.1884325999705292,patient,-0.2788996342623128,0.5544885649537264,0.08549157854655617
mu_sigma_n,0.24616414870558345,control,-0.1217505054543267,0.5720656187509128,0.20232614789365955
mu_sigma_n,0.11530419560512291,patient,-0.1217505054543267,0.5720656187509128,0.054921451412070395
mu_sigma_n,0.24616414870558345,control,-0.2788996342623128,0.5544885649537264,0.20232614789365955
mu_sigma_n,0.1884325999705292,patient,-0.2788996342623128,0.5544885649537264,0.08549157854655617
mu_sigma_n,0.07566846039752459,control,-0.2987455151132226,0.04414325096530631,0.03734909548957933
mu_sigma_n,0.1884325999705292,patient,-0.2987455151132226,0.04414325096530631,0.08549157854655617
mu_sigma_n,0.07566846039752459,control,-0.2987455151132226,0.04414325096530631,0.03734909548957933
mu_sigma_n,0.1884325999705292,patient,-0.2987455151132226,0.04414325096530631,0.08549157854655617
mu_sigma_n,0.24616414870558345,control,-0.1217505054543267,0.5720656187509128,0.20232614789365955
mu_sigma_n,0.11530419560512291,patient,-0.1217505054543267,0.5720656187509128,0.054921451412070395
mu_sigma_n,0.07566846039752459,control,-0.2987455151132226,0.04414325096530631,0.03734909548957933
mu_sigma_n,0.1884325999705292,patient,-0.2987455151132226,0.04414325096530631,0.08549157854655617
mu_sigma_n,0.24616414870558345,control,-0.2788996342623128,0.5544885649537264,0.20232614789365955
mu_sigma_n,0.1884325999705292,patient,-0.2788996342623128,0.5544885649537264,0.08549157854655617
mu_sigma_n,0.07566846039752459,control,-0.192950687073766,0.0841874182850166,0.03734909548957933
mu_sigma_n,0.11530419560512291,patient,-0.192950687073766,0.0841874182850166,0.054921451412070395
mu_sigma_n,0.24616414870558345,control,-0.2788996342623128,0.5544885649537264,0.20232614789365955
mu_sigma_n,0.1884325999705292,patient,-0.2788996342623128,0.5544885649537264,0.08549157854655617
mu_sigma_n,0.24616414870558345,control,-0.2788996342623128,0.5544885649537264,0.20232614789365955
mu_sigma_n,0.1884325999705292,patient,-0.2788996342623128,0.5544885649537264,0.08549157854655617
mu_sigma_n,0.24616414870558345,control,-0.1217505054543267,0.5720656187509128,0.20232614789365955
mu_sigma_n,0.11530419560512291,patient,-0.1217505054543267,0.5720656187509128,0.054921451412070395
mu_sigma_n,0.24616414870558345,control,-0.1217505054543267,0.5720656187509128,0.20232614789365955
mu_sigma_n,0.11530419560512291,patient,-0.1217505054543267,0.5720656187509128,0.054921451412070395
mu_sigma_n,0.24616414870558345,control,-0.2788996342623128,0.5544885649537264,0.20232614789365955
mu_sigma_n,0.1884325999705292,patient,-0.2788996342623128,0.5544885649537264,0.08549157854655617
mu_sigma_n,0.24616414870558345,control,-0.1217505054543267,0.5720656187509128,0.20232614789365955
mu_sigma_n,0.11530419560512291,patient,-0.1217505054543267,0.5720656187509128,0.054921451412070395
mu_sigma_n,0.07566846039752459,control,-0.192950687073766,0.0841874182850166,0.03734909548957933
mu_sigma_n,0.11530419560512291,patient,-0.192950687073766,0.0841874182850166,0.054921451412070395
mu_sigma_n,0.24616414870558345,control,-0.2788996342623128,0.5544885649537264,0.20232614789365955
mu_sigma_n,0.1884325999705292,patient,-0.2788996342623128,0.5544885649537264,0.08549157854655617
mu_sigma_n,0.07566846039752459,control,-0.192950687073766,0.0841874182850166,0.03734909548957933
mu_sigma_n,0.11530419560512291,patient,-0.192950687073766,0.0841874182850166,0.054921451412070395
mu_sigma_n,0.07566846039752459,control,-0.192950687073766,0.0841874182850166,0.03734909548957933
mu_sigma_n,0.11530419560512291,patient,-0.192950687073766,0.0841874182850166,0.054921451412070395
mu_sigma_n,0.24616414870558345,control,-0.2788996342623128,0.5544885649537264,0.20232614789365955
mu_sigma_n,0.1884325999705292,patient,-0.2788996342623128,0.5544885649537264,0.08549157854655617
mu_sigma_n,0.24616414870558345,control,-0.1217505054543267,0.5720656187509128,0.20232614789365955
mu_sigma_n,0.11530419560512291,patient,-0.1217505054543267,0.5720656187509128,0.054921451412070395
mu_sigma_n,0.07566846039752459,control,-0.2987455151132226,0.04414325096530631,0.03734909548957933
mu_sigma_n,0.1884325999705292,patient,-0.2987455151132226,0.04414325096530631,0.08549157854655617
mu_sigma_n,0.07566846039752459,control,-0.2987455151132226,0.04414325096530631,0.03734909548957933
mu_sigma_n,0.1884325999705292,patient,-0.2987455151132226,0.04414325096530631,0.08549157854655617
mu_sigma_n,0.24616414870558345,control,-0.1217505054543267,0.5720656187509128,0.20232614789365955
mu_sigma_n,0.11530419560512291,patient,-0.1217505054543267,0.5720656187509128,0.054921451412070395
mu_sigma_n,0.24616414870558345,control,-0.1217505054543267,0.5720656187509128,0.20232614789365955
mu_sigma_n,0.11530419560512291,patient,-0.1217505054543267,0.5720656187509128,0.054921451412070395
mu_sigma_n,0.07566846039752459,control,-0.192950687073766,0.0841874182850166,0.03734909548957933
mu_sigma_n,0.11530419560512291,patient,-0.192950687073766,0.0841874182850166,0.054921451412070395
mu_sigma_n,0.07566846039752459,control,-0.2987455151132226,0.04414325096530631,0.03734909548957933
mu_sigma_n,0.1884325999705292,patient,-0.2987455151132226,0.04414325096530631,0.08549157854655617
mu_sigma_n,0.24616414870558345,control,-0.2788996342623128,0.5544885649537264,0.20232614789365955
mu_sigma_n,0.1884325999705292,patient,-0.2788996342623128,0.5544885649537264,0.08549157854655617
mu_sigma_n,0.07566846039752459,control,-0.192950687073766,0.0841874182850166,0.03734909548957933
mu_sigma_n,0.11530419560512291,patient,-0.192950687073766,0.0841874182850166,0.054921451412070395
mu_sigma_n,0.07566846039752459,control,-0.2987455151132226,0.04414325096530631,0.03734909548957933
mu_sigma_n,0.1884325999705292,patient,-0.2987455151132226,0.04414325096530631,0.08549157854655617
mu_sigma_n,0.07566846039752459,control,-0.192950687073766,0.0841874182850166,0.03734909548957933
mu_sigma_n,0.11530419560512291,patient,-0.192950687073766,0.0841874182850166,0.054921451412070395
mu_sigma_n,0.07566846039752459,control,-0.192950687073766,0.0841874182850166,0.03734909548957933
mu_sigma_n,0.11530419560512291,patient,-0.192950687073766,0.0841874182850166,0.054921451412070395
mu_sigma_n,0.24616414870558345,control,-0.2788996342623128,0.5544885649537264,0.20232614789365955
mu_sigma_n,0.1884325999705292,patient,-0.2788996342623128,0.5544885649537264,0.08549157854655617
mu_sigma_n,0.07566846039752459,control,-0.192950687073766,0.0841874182850166,0.03734909548957933
mu_sigma_n,0.11530419560512291,patient,-0.192950687073766,0.0841874182850166,0.054921451412070395
mu_sigma_n,0.24616414870558345,control,-0.2788996342623128,0.5544885649537264,0.20232614789365955
mu_sigma_n,0.1884325999705292,patient,-0.2788996342623128,0.5544885649537264,0.08549157854655617
mu_sigma_n,0.24616414870558345,control,-0.1217505054543267,0.5720656187509128,0.20232614789365955
mu_sigma_n,0.11530419560512291,patient,-0.1217505054543267,0.5720656187509128,0.054921451412070395
mu_sigma_n,0.07566846039752459,control,-0.2987455151132226,0.04414325096530631,0.03734909548957933
mu_sigma_n,0.1884325999705292,patient,-0.2987455151132226,0.04414325096530631,0.08549157854655617
mu_sigma_n,0.07566846039752459,control,-0.192950687073766,0.0841874182850166,0.03734909548957933
mu_sigma_n,0.11530419560512291,patient,-0.192950687073766,0.0841874182850166,0.054921451412070395
mu_sigma_n,0.07566846039752459,control,-0.192950687073766,0.0841874182850166,0.03734909548957933
mu_sigma_n,0.11530419560512291,patient,-0.192950687073766,0.0841874182850166,0.054921451412070395
mu_sigma_n,0.07566846039752459,control,-0.2987455151132226,0.04414325096530631,0.03734909548957933
mu_sigma_n,0.1884325999705292,patient,-0.2987455151132226,0.04414325096530631,0.08549157854655617
mu_sigma_n,0.24616414870558345,control,-0.2788996342623128,0.5544885649537264,0.20232614789365955
mu_sigma_n,0.1884325999705292,patient,-0.2788996342623128,0.5544885649537264,0.08549157854655617
mu_sigma_n,0.07566846039752459,control,-0.2987455151132226,0.04414325096530631,0.03734909548957933
mu_sigma_n,0.1884325999705292,patient,-0.2987455151132226,0.04414325096530631,0.08549157854655617
mu_sigma_n,0.07566846039752459,control,-0.2987455151132226,0.04414325096530631,0.03734909548957933
mu_sigma_n,0.1884325999705292,patient,-0.2987455151132226,0.04414325096530631,0.08549157854655617
mu_sigma_n,0.07566846039752459,control,-0.192950687073766,0.0841874182850166,0.03734909548957933
mu_sigma_n,0.11530419560512291,patient,-0.192950687073766,0.0841874182850166,0.054921451412070395
mu_sigma_n,0.24616414870558345,control,-0.2788996342623128,0.5544885649537264,0.20232614789365955
mu_sigma_n,0.1884325999705292,patient,-0.2788996342623128,0.5544885649537264,0.08549157854655617
mu_sigma_n,0.24616414870558345,control,-0.1217505054543267,0.5720656187509128,0.20232614789365955
