param,param_mean,group,hdi_low,hdi_high,param_std
mu_sigma_a,0.498919752342021,control,-0.5402252355602748,-0.06583554002845082,0.09533663179717496
mu_sigma_a,0.7986141627449169,patient,-0.5402252355602748,-0.06583554002845082,0.11281316088566751
mu_sigma_a,0.498919752342021,control,-0.5402252355602748,-0.06583554002845082,0.09533663179717496
mu_sigma_a,0.7986141627449169,patient,-0.5402252355602748,-0.06583554002845082,0.11281316088566751
mu_sigma_a,0.4398711192559269,control,-0.6109664674928486,-0.10787617121817084,0.0956082474468762
mu_sigma_a,0.8554464842028621,patient,-0.6109664674928486,-0.10787617121817084,0.11758447036415792
mu_sigma_a,0.498919752342021,control,-0.6024194284280465,-0.13213802262537688,0.09533663179717496
mu_sigma_a,0.8554464842028621,patient,-0.6024194284280465,-0.13213802262537688,0.11758447036415792
mu_sigma_a,0.498919752342021,control,-0.6197578335021957,-0.15479890351853753,0.09533663179717496
mu_sigma_a,0.8621094673793548,patient,-0.6197578335021957,-0.15479890351853753,0.0969645625808832
mu_sigma_a,0.498919752342021,control,-0.6024194284280465,-0.13213802262537688,0.09533663179717496
mu_sigma_a,0.8554464842028621,patient,-0.6024194284280465,-0.13213802262537688,0.11758447036415792
mu_sigma_a,0.4398711192559269,control,-0.6109664674928486,-0.10787617121817084,0.0956082474468762
mu_sigma_a,0.8554464842028621,patient,-0.6109664674928486,-0.10787617121817084,0.11758447036415792
mu_sigma_a,0.576007502130302,control,-0.5090353116028608,-0.06556130661206794,0.08624728502785131
mu_sigma_a,0.8621094673793548,patient,-0.5090353116028608,-0.06556130661206794,0.0969645625808832
mu_sigma_a,0.4398711192559269,control,-0.6565796294528522,-0.10377122426317942,0.0956082474468762
mu_sigma_a,0.7986141627449169,patient,-0.6565796294528522,-0.10377122426317942,0.11281316088566751
mu_sigma_a,0.4398711192559269,control,-0.6565796294528522,-0.10377122426317942,0.0956082474468762
mu_sigma_a,0.7986141627449169,patient,-0.6565796294528522,-0.10377122426317942,0.11281316088566751
mu_sigma_a,0.498919752342021,control,-0.5402252355602748,-0.06583554002845082,0.09533663179717496
mu_sigma_a,0.7986141627449169,patient,-0.5402252355602748,-0.06583554002845082,0.11281316088566751
mu_sigma_a,0.498919752342021,control,-0.6197578335021957,-0.15479890351853753,0.09533663179717496
mu_sigma_a,0.8621094673793548,patient,-0.6197578335021957,-0.15479890351853753,0.0969645625808832
mu_sigma_a,0.4398711192559269,control,-0.6109664674928486,-0.10787617121817084,0.0956082474468762
mu_sigma_a,0.8554464842028621,patient,-0.6109664674928486,-0.10787617121817084,0.11758447036415792
