subjID	group	trial	cue	choice	rt	outcome
2	pt	94	4	1	0	0
3	pt	0	6	0	0	0
3	pt	1	6	1	0	0
3	pt	2	5	0	0	0
3	pt	3	2	0	0	-1
3	pt	4	1	1	0	0
3	pt	5	6	0	0	0
3	pt	6	2	0	0	-1
3	pt	7	2	0	0	-1
3	pt	8	7	1	0	0
3	pt	9	7	1	0	0
3	pt	10	6	0	0	0
3	pt	11	4	0	0	-1
3	pt	12	4	0	0	-1
3	pt	13	4	0	0	-1
3	pt	14	3	1	0	0
3	pt	15	7	1	0	0
3	pt	16	6	0	0	0
3	pt	17	7	1	0	0
3	pt	18	2	1	0	0
3	pt	19	4	0	0	-1
3	pt	20	5	0	0	0
3	pt	21	4	1	0	0
3	pt	22	4	1	0	0
3	pt	23	2	0	0	-1
3	pt	24	2	1	0	0
3	pt	25	2	1	0	0
3	pt	26	5	0	0	0
3	pt	27	3	1	0	0
3	pt	28	4	1	0	0
3	pt	29	4	1	0	0
3	pt	30	2	1	0	0
3	pt	31	6	0	0	0
3	pt	32	6	0	0	0
3	pt	33	3	1	0	0
3	pt	34	6	0	0	0
3	pt	35	5	1	0	0
3	pt	36	7	1	0	0
3	pt	37	4	1	0	0
3	pt	38	2	0	0	-1
3	pt	39	2	0	0	-1
3	pt	40	6	1	0	0
3	pt	41	4	0	0	-1
3	pt	42	2	1	0	0
3	pt	43	4	0	0	-1
3	pt	44	4	1	0	0
3	pt	45	6	1	0	0
3	pt	46	2	0	0	-1
3	pt	47	2	1	0	0
3	pt	48	4	0	0	-1
3	pt	49	2	1	0	0
3	pt	50	7	0	0	0
3	pt	51	2	1	0	0
3	pt	52	4	1	0	0
3	pt	53	4	0	0	-1
3	pt	54	6	1	0	0
3	pt	55	2	1	0	0
3	pt	56	3	1	0	0
3	pt	57	4	0	0	-1
3	pt	58	2	1	0	0
3	pt	59	5	1	0	0
3	pt	60	4	1	0	0
3	pt	61	6	1	0	0
3	pt	62	4	0	0	-1
3	pt	63	2	1	0	0
3	pt	64	2	0	0	-1
3	pt	65	2	1	0	0
3	pt	66	6	0	0	0
3	pt	67	6	0	0	0
3	pt	68	3	1	0	0
3	pt	69	4	1	0	0
3	pt	70	2	0	0	-1
3	pt	71	4	1	0	0
3	pt	72	6	1	0	0
3	pt	73	2	1	0	0
3	pt	74	4	1	0	0
3	pt	75	5	1	0	0
3	pt	76	4	0	0	-1
3	pt	77	4	1	0	0
3	pt	78	2	1	0	0
3	pt	79	6	1	0	0
3	pt	80	2	1	0	0
3	pt	81	4	1	0	0
3	pt	82	2	0	0	-1
3	pt	83	2	1	0	0
3	pt	84	6	0	0	0
3	pt	85	2	0	0	-1
3	pt	86	4	1	0	0
3	pt	87	4	1	0	0
3	pt	88	2	1	0	0
3	pt	89	4	1	0	0
3	pt	90	4	0	0	-1
3	pt	91	4	0	0	-1
3	pt	92	3	1	0	0
3	pt	93	2	1	0	0
3	pt	94	6	1	0	0
4	pt	0	2	0	0	-1
4	pt	1	7	1	0	0
4	pt	2	3	1	0	0
4	pt	3	6	0	0	0
4	pt	4	4	0	0	-1
4	pt	5	3	1	0	0
4	pt	6	4	0	0	-1
4	pt	7	6	0	0	0
4	pt	8	7	1	0	0
4	pt	9	6	0	0	0
4	pt	10	4	1	0	0
4	pt	11	6	0	0	0
4	pt	12	6	0	0	0
4	pt	13	4	1	0	0
4	pt	14	6	0	0	0
4	pt	15	6	0	0	0
4	pt	16	6	0	0	0
4	pt	17	5	1	0	0
4	pt	18	4	0	0	-1
4	pt	19	4	0	0	-1
4	pt	20	2	1	0	0
4	pt	21	2	1	0	0
4	pt	22	2	0	0	-1
4	pt	23	4	1	0	0
4	pt	24	3	1	0	0
4	pt	25	6	0	0	0
4	pt	26	4	1	0	0
4	pt	27	4	0	0	-1
4	pt	28	2	1	0	0
4	pt	29	2	1	0	0
4	pt	30	6	0	0	0
4	pt	31	2	1	0	0
4	pt	32	4	1	0	0
4	pt	33	4	1	0	0
4	pt	34	5	1	0	0
4	pt	35	4	1	0	0
4	pt	36	2	0	0	-1
4	pt	37	6	0	0	0
4	pt	38	5	0	0	0
4	pt	39	2	1	0	0
4	pt	40	6	1	0	0
4	pt	41	4	1	0	0
4	pt	42	4	1	0	0
4	pt	43	2	0	0	-1
4	pt	44	2	0	0	-1
4	pt	45	2	1	0	0
4	pt	46	6	0	0	0
4	pt	47	6	0	0	0
4	pt	48	4	0	0	-1
4	pt	49	2	1	0	0
4	pt	50	2	0	0	-1
