subjID	group	trial	cue	choice	rt	outcome
1	pt	83	2	1	0	0
1	pt	84	2	1	0	0
1	pt	85	6	1	0	0
1	pt	86	4	1	0	0
1	pt	87	6	0	0	0
1	pt	88	4	1	0	0
1	pt	89	6	1	0	0
1	pt	90	4	1	0	0
1	pt	91	6	1	0	0
1	pt	92	4	1	0	0
1	pt	93	4	1	0	0
1	pt	94	3	1	0	0
2	pt	0	2	0	0	-1
2	pt	1	6	1	0	0
2	pt	2	2	1	0	0
2	pt	3	1	1	0	0
2	pt	4	4	1	0	0
2	pt	5	6	1	0	0
2	pt	6	4	0	0	-1
2	pt	7	6	1	0	0
2	pt	8	4	1	0	0
2	pt	9	4	1	0	0
2	pt	10	7	0	0	0
2	pt	11	6	0	0	0
2	pt	12	1	0	0	0
2	pt	13	6	0	0	0
2	pt	14	4	1	0	0
2	pt	15	6	1	0	0
2	pt	16	2	1	0	0
2	pt	17	2	1	0	0
2	pt	18	2	1	0	0
2	pt	19	4	1	0	0
2	pt	20	2	1	0	0
2	pt	21	5	0	0	0
2	pt	22	6	1	0	0
2	pt	23	6	0	0	0
2	pt	24	6	1	0	0
2	pt	25	3	1	0	0
2	pt	26	6	1	0	0
2	pt	27	4	1	0	0
2	pt	28	6	1	0	0
2	pt	29	4	1	0	0
2	pt	30	2	1	0	0
2	pt	31	2	1	0	0
2	pt	32	1	1	0	0
2	pt	33	2	1	0	0
2	pt	34	4	0	0	-1
2	pt	35	2	1	0	0
2	pt	36	1	1	0	0
2	pt	37	6	0	0	0
2	pt	38	4	0	0	-1
2	pt	39	6	0	0	0
2	pt	40	4	1	0	0
2	pt	41	4	1	0	0
2	pt	42	4	1	0	0
2	pt	43	4	1	0	0
2	pt	44	6	1	0	0
2	pt	45	4	0	0	-1
2	pt	46	6	1	0	0
2	pt	47	1	0	0	0
2	pt	48	6	0	0	0
2	pt	49	2	1	0	0
2	pt	50	4	1	0	0
2	pt	51	1	1	0	0
2	pt	52	4	1	0	0
2	pt	53	1	1	0	0
2	pt	54	7	1	0	0
2	pt	55	6	1	0	0
2	pt	56	6	0	0	0
2	pt	57	6	0	0	0
2	pt	58	2	1	0	0
2	pt	59	2	1	0	0
2	pt	60	2	1	0	0
2	pt	61	4	1	0	0
2	pt	62	6	0	0	0
2	pt	63	7	0	0	0
2	pt	64	6	0	0	0
2	pt	65	6	0	0	0
2	pt	66	6	0	0	0
2	pt	67	4	1	0	0
2	pt	68	2	1	0	0
2	pt	69	2	1	0	0
2	pt	70	2	1	0	0
2	pt	71	6	0	0	0
2	pt	72	2	1	0	0
2	pt	73	2	1	0	0
2	pt	74	6	0	0	0
2	pt	75	2	1	0	0
2	pt	76	7	1	0	0
2	pt	77	2	1	0	0
2	pt	78	4	1	0	0
2	pt	79	2	1	0	0
2	pt	80	6	1	0	0
2	pt	81	3	1	0	0
2	pt	82	4	0	0	-1
2	pt	83	4	1	0	0
2	pt	84	6	0	0	0
2	pt	85	1	1	0	0
2	pt	86	6	1	0	0
2	pt	87	6	1	0	0
2	pt	88	1	1	0	0
2	pt	89	4	1	0	0
2	pt	90	3	1	0	0
2	pt	91	6	0	0	0
2	pt	92	4	1	0	0
2	pt	93	6	1	0	0
2	pt	94	4	1	0	0
3	pt	0	6	1	0	0
3	pt	1	2	0	0	-1
3	pt	2	6	1	0	0
3	pt	3	2	0	0	-1
3	pt	4	6	0	0	0
3	pt	5	4	1	0	0
3	pt	6	6	1	0	0
3	pt	7	3	1	0	0
3	pt	8	2	1	0	0
3	pt	9	6	1	0	0
3	pt	10	2	1	0	0
3	pt	11	6	0	0	0
3	pt	12	6	0	0	0
3	pt	13	2	1	0	0
3	pt	14	2	1	0	0
3	pt	15	2	1	0	0
3	pt	16	2	1	0	0
3	pt	17	4	0	0	-1
3	pt	18	1	1	0	0
3	pt	19	2	1	0	0
3	pt	20	5	1	0	0
3	pt	21	6	1	0	0
3	pt	22	2	0	0	-1
3	pt	23	2	1	0	0
3	pt	24	2	1	0	0
3	pt	25	6	1	0	0
3	pt	26	6	1	0	0
3	pt	27	4	1	0	0
3	pt	28	2	1	0	0
3	pt	29	6	1	0	0
3	pt	30	4	1	0	0
3	pt	31	6	0	0	0
3	pt	32	6	1	0	0
3	pt	33	4	1	0	0
3	pt	34	2	1	0	0
3	pt	35	7	1	0	0
3	pt	36	2	1	0	0
3	pt	37	2	1	0	0
3	pt	38	4	1	0	0
3	pt	39	4	1	0	0
3	pt	40	2	1	0	0
3	pt	41	6	0	0	0
3	pt	42	2	1	0	0
3	pt	43	5	1	0	0
3	pt	44	6	1	0	0
3	pt	45	2	1	0	0
3	pt	46	4	0	0	-1
3	pt	47	6	0	0	0
3	pt	48	5	1	0	0
3	pt	49	4	1	0	0
3	pt	50	2	1	0	0
3	pt	51	6	0	0	0
3	pt	52	6	0	0	0
3	pt	53	4	1	0	0
3	pt	54	6	1	0	0
3	pt	55	2	1	0	0
3	pt	56	6	0	0	0
3	pt	57	2	1	0	0
3	pt	58	4	1	0	0
3	pt	59	2	1	0	0
3	pt	60	2	1	0	0
3	pt	61	6	1	0	0
3	pt	62	4	1	0	0
3	pt	63	4	1	0	0
3	pt	64	4	1	0	0
3	pt	65	2	0	0	-1
3	pt	66	2	1	0	0
3	pt	67	2	1	0	0
3	pt	68	4	0	0	-1
3	pt	69	2	1	0	0
3	pt	70	3	1	0	0
3	pt	71	2	1	0	0
3	pt	72	6	0	0	0
3	pt	73	2	1	0	0
3	pt	74	7	0	0	0
3	pt	75	2	1	0	0
3	pt	76	4	1	0	0
3	pt	77	1	0	0	0
3	pt	78	6	1	0	0
3	pt	79	2	1	0	0
3	pt	80	4	1	0	0
3	pt	81	6	0	0	0
3	pt	82	2	1	0	0
3	pt	83	4	1	0	0
3	pt	84	2	1	0	0
3	pt	85	6	0	0	0
3	pt	86	6	1	0	0
3	pt	87	2	1	0	0
3	pt	88	6	0	0	0
3	pt	89	1	1	0	0
3	pt	90	6	0	0	0
3	pt	91	4	1	0	0
3	pt	92	4	1	0	0
3	pt	93	6	1	0	0
3	pt	94	6	0	0	0
4	pt	0	6	0	0	0
4	pt	1	6	0	0	0
4	pt	2	6	1	0	0
4	pt	3	4	0	0	-1
4	pt	4	5	1	0	0
4	pt	5	2	0	0	-1
4	pt	6	3	1	0	0
4	pt	7	2	1	0	0
4	pt	8	4	1	0	0
4	pt	9	2	1	0	0
4	pt	10	4	1	0	0
4	pt	11	7	1	0	0
4	pt	12	3	1	0	0
4	pt	13	7	0	0	0
4	pt	14	5	1	0	0
4	pt	15	4	1	0	0
4	pt	16	6	1	0	0
4	pt	17	4	1	0	0
4	pt	18	2	1	0	0
4	pt	19	6	0	0	0
4	pt	20	4	1	0	0
4	pt	21	3	1	0	0
4	pt	22	3	1	0	0
4	pt	23	6	1	0	0
4	pt	24	2	1	0	0
4	pt	25	6	1	0	0
4	pt	26	2	1	0	0
4	pt	27	4	1	0	0
4	pt	28	4	1	0	0
4	pt	29	6	0	0	0
4	pt	30	6	1	0	0
4	pt	31	2	0	0	-1
4	pt	32	4	1	0	0
4	pt	33	6	0	0	0
4	pt	34	4	1	0	0
4	pt	35	6	1	0	0
4	pt	36	2	0	0	-1
4	pt	37	4	1	0	0
4	pt	38	5	0	0	0
4	pt	39	2	1	0	0
4	pt	40	1	1	0	0
4	pt	41	4	0	0	-1
4	pt	42	6	1	0	0
4	pt	43	3	1	0	0
4	pt	44	6	1	0	0
4	pt	45	2	1	0	0
4	pt	46	3	1	0	0
4	pt	47	2	1	0	0
4	pt	48	6	0	0	0
4	pt	49	6	0	0	0
4	pt	50	6	1	0	0
4	pt	51	2	1	0	0
4	pt	52	6	0	0	0
4	pt	53	2	1	0	0
4	pt	54	4	1	0	0
4	pt	55	4	1	0	0
4	pt	56	3	1	0	0
4	pt	57	2	1	0	0
4	pt	58	4	1	0	0
4	pt	59	6	1	0	0
4	pt	60	4	1	0	0
4	pt	61	5	0	0	0
4	pt	62	2	1	0	0
4	pt	63	2	1	0	0
4	pt	64	4	1	0	0
4	pt	65	6	1	0	0
4	pt	66	2	1	0	0
4	pt	67	4	1	0	0
4	pt	68	4	1	0	0
4	pt	69	4	1	0	0
4	pt	70	2	0	0	-1
4	pt	71	3	1	0	0
4	pt	72	2	1	0	0
4	pt	73	6	1	0	0
4	pt	74	6	0	0	0
4	pt	75	4	1	0	0
4	pt	76	4	1	0	0
4	pt	77	2	1	0	0
4	pt	78	4	1	0	0
4	pt	79	2	1	0	0
4	pt	80	6	0	0	0
4	pt	81	5	1	0	0
4	pt	82	5	1	0	0
4	pt	83	2	1	0	0
4	pt	84	4	1	0	0
4	pt	85	7	1	0	0
4	pt	86	7	0	0	0
4	pt	87	5	1	0	0
4	pt	88	2	1	0	0
4	pt	89	5	1	0	0
4	pt	90	4	1	0	0
4	pt	91	4	1	0	0
4	pt	92	4	1	0	0
4	pt	93	4	1	0	0
4	pt	94	6	1	0	0
