subjID	group	trial	cue	choice	rt	outcome
1	pt	84	2	1	0	0
1	pt	85	6	1	0	0
1	pt	86	4	1	0	0
1	pt	87	1	1	0	0
1	pt	88	3	1	0	0
1	pt	89	2	1	0	0
1	pt	90	7	1	0	0
1	pt	91	4	1	0	0
1	pt	92	4	1	0	0
1	pt	93	5	1	0	0
1	pt	94	4	1	0	0
2	pt	0	6	0	0	0
2	pt	1	2	0	0	-1
2	pt	2	4	1	0	0
2	pt	3	4	1	0	0
2	pt	4	2	1	0	0
2	pt	5	4	1	0	0
2	pt	6	2	0	0	-1
2	pt	7	6	0	0	0
2	pt	8	1	1	0	0
2	pt	9	7	1	0	0
2	pt	10	3	1	0	0
2	pt	11	3	1	0	0
2	pt	12	1	1	0	0
2	pt	13	2	1	0	0
2	pt	14	4	1	0	0
2	pt	15	6	1	0	0
2	pt	16	2	1	0	0
2	pt	17	6	1	0	0
2	pt	18	6	1	0	0
2	pt	19	4	1	0	0
2	pt	20	3	1	0	0
2	pt	21	2	1	0	0
2	pt	22	4	1	0	0
2	pt	23	1	1	0	0
2	pt	24	1	0	0	0
2	pt	25	4	1	0	0
2	pt	26	2	1	0	0
2	pt	27	2	1	0	0
2	pt	28	2	1	0	0
2	pt	29	2	1	0	0
2	pt	30	2	1	0	0
2	pt	31	1	1	0	0
2	pt	32	2	1	0	0
2	pt	33	4	1	0	0
2	pt	34	7	0	0	0
2	pt	35	7	1	0	0
2	pt	36	4	1	0	0
2	pt	37	2	1	0	0
2	pt	38	5	0	0	0
2	pt	39	4	1	0	0
2	pt	40	7	1	0	0
2	pt	41	2	1	0	0
2	pt	42	6	0	0	0
2	pt	43	2	1	0	0
2	pt	44	2	1	0	0
2	pt	45	5	1	0	0
2	pt	46	2	0	0	-1
2	pt	47	5	1	0	0
2	pt	48	4	1	0	0
2	pt	49	4	1	0	0
2	pt	50	4	1	0	0
2	pt	51	2	1	0	0
2	pt	52	6	1	0	0
2	pt	53	4	1	0	0
2	pt	54	3	1	0	0
2	pt	55	6	0	0	0
2	pt	56	6	0	0	0
2	pt	57	1	1	0	0
2	pt	58	2	0	0	-1
2	pt	59	3	1	0	0
2	pt	60	6	1	0	0
2	pt	61	7	1	0	0
2	pt	62	7	1	0	0
2	pt	63	6	1	0	0
2	pt	64	2	1	0	0
2	pt	65	7	1	0	0
2	pt	66	2	1	0	0
2	pt	67	2	1	0	0
2	pt	68	7	1	0	0
2	pt	69	2	1	0	0
2	pt	70	6	0	0	0
2	pt	71	2	1	0	0
2	pt	72	6	0	0	0
2	pt	73	6	1	0	0
2	pt	74	2	1	0	0
2	pt	75	4	1	0	0
2	pt	76	4	1	0	0
2	pt	77	6	1	0	0
2	pt	78	2	1	0	0
2	pt	79	2	1	0	0
2	pt	80	4	1	0	0
2	pt	81	2	0	0	-1
2	pt	82	6	1	0	0
2	pt	83	2	1	0	0
2	pt	84	4	1	0	0
2	pt	85	6	0	0	0
2	pt	86	5	0	0	0
2	pt	87	6	1	0	0
2	pt	88	6	1	0	0
2	pt	89	6	1	0	0
2	pt	90	6	0	0	0
2	pt	91	7	1	0	0
2	pt	92	7	1	0	0
2	pt	93	4	1	0	0
2	pt	94	2	1	0	0
3	pt	0	2	0	0	-1
3	pt	1	6	1	0	0
3	pt	2	4	1	0	0
3	pt	3	6	1	0	0
3	pt	4	2	1	0	0
3	pt	5	5	1	0	0
3	pt	6	4	1	0	0
3	pt	7	2	1	0	0
3	pt	8	6	1	0	0
3	pt	9	2	1	0	0
3	pt	10	1	1	0	0
3	pt	11	2	1	0	0
3	pt	12	2	1	0	0
3	pt	13	6	1	0	0
3	pt	14	6	1	0	0
3	pt	15	6	1	0	0
3	pt	16	5	1	0	0
3	pt	17	4	1	0	0
3	pt	18	2	1	0	0
3	pt	19	7	1	0	0
3	pt	20	3	1	0	0
3	pt	21	4	1	0	0
3	pt	22	4	1	0	0
3	pt	23	7	1	0	0
3	pt	24	2	1	0	0
3	pt	25	3	1	0	0
3	pt	26	5	1	0	0
3	pt	27	2	1	0	0
3	pt	28	4	1	0	0
3	pt	29	4	1	0	0
3	pt	30	2	1	0	0
3	pt	31	2	1	0	0
3	pt	32	4	1	0	0
3	pt	33	3	1	0	0
3	pt	34	4	1	0	0
3	pt	35	3	1	0	0
3	pt	36	7	1	0	0
3	pt	37	2	1	0	0
3	pt	38	2	1	0	0
3	pt	39	3	1	0	0
3	pt	40	4	1	0	0
3	pt	41	5	1	0	0
3	pt	42	4	1	0	0
3	pt	43	7	1	0	0
3	pt	44	3	1	0	0
3	pt	45	6	1	0	0
3	pt	46	5	1	0	0
3	pt	47	6	1	0	0
3	pt	48	7	1	0	0
3	pt	49	6	1	0	0
3	pt	50	6	1	0	0
3	pt	51	6	1	0	0
3	pt	52	3	1	0	0
3	pt	53	2	1	0	0
3	pt	54	2	1	0	0
3	pt	55	2	1	0	0
3	pt	56	4	0	0	-1
3	pt	57	4	1	0	0
3	pt	58	6	1	0	0
3	pt	59	7	1	0	0
3	pt	60	2	1	0	0
3	pt	61	2	1	0	0
3	pt	62	4	1	0	0
3	pt	63	6	1	0	0
3	pt	64	6	1	0	0
3	pt	65	6	1	0	0
3	pt	66	7	1	0	0
3	pt	67	4	1	0	0
3	pt	68	4	1	0	0
3	pt	69	2	1	0	0
3	pt	70	6	0	0	0
3	pt	71	5	1	0	0
3	pt	72	6	1	0	0
3	pt	73	2	1	0	0
3	pt	74	4	1	0	0
3	pt	75	4	1	0	0
3	pt	76	2	1	0	0
3	pt	77	2	1	0	0
3	pt	78	6	1	0	0
3	pt	79	2	1	0	0
3	pt	80	4	1	0	0
3	pt	81	2	1	0	0
3	pt	82	4	1	0	0
3	pt	83	7	1	0	0
3	pt	84	4	1	0	0
3	pt	85	6	1	0	0
3	pt	86	2	1	0	0
3	pt	87	2	1	0	0
3	pt	88	4	1	0	0
3	pt	89	4	1	0	0
3	pt	90	5	1	0	0
3	pt	91	3	1	0	0
3	pt	92	6	1	0	0
3	pt	93	5	1	0	0
3	pt	94	4	1	0	0
4	pt	0	7	0	0	0
4	pt	1	4	0	0	-1
4	pt	2	7	1	0	0
4	pt	3	6	1	0	0
4	pt	4	5	0	0	0
4	pt	5	2	1	0	0
4	pt	6	2	1	0	0
4	pt	7	2	0	0	-1
4	pt	8	6	1	0	0
4	pt	9	2	1	0	0
4	pt	10	4	1	0	0
4	pt	11	4	1	0	0
4	pt	12	6	1	0	0
4	pt	13	6	1	0	0
4	pt	14	2	1	0	0
4	pt	15	4	1	0	0
4	pt	16	6	1	0	0
4	pt	17	6	0	0	0
4	pt	18	2	1	0	0
4	pt	19	2	1	0	0
4	pt	20	2	1	0	0
4	pt	21	2	1	0	0
4	pt	22	4	1	0	0
4	pt	23	2	1	0	0
4	pt	24	4	1	0	0
4	pt	25	2	1	0	0
4	pt	26	4	1	0	0
4	pt	27	2	1	0	0
4	pt	28	7	0	0	0
4	pt	29	6	1	0	0
4	pt	30	4	1	0	0
4	pt	31	2	1	0	0
4	pt	32	2	1	0	0
4	pt	33	4	1	0	0
4	pt	34	1	1	0	0
4	pt	35	5	0	0	0
4	pt	36	4	1	0	0
4	pt	37	4	1	0	0
4	pt	38	6	1	0	0
4	pt	39	6	1	0	0
4	pt	40	7	1	0	0
4	pt	41	3	1	0	0
4	pt	42	6	1	0	0
4	pt	43	6	0	0	0
4	pt	44	3	0	0	0
4	pt	45	4	1	0	0
4	pt	46	2	1	0	0
4	pt	47	6	1	0	0
4	pt	48	2	1	0	0
4	pt	49	2	1	0	0
4	pt	50	2	1	0	0
4	pt	51	4	0	0	-1
4	pt	52	6	1	0	0
4	pt	53	4	1	0	0
4	pt	54	4	1	0	0
4	pt	55	1	1	0	0
4	pt	56	4	1	0	0
4	pt	57	2	1	0	0
4	pt	58	2	1	0	0
4	pt	59	6	1	0	0
4	pt	60	2	1	0	0
4	pt	61	6	1	0	0
4	pt	62	6	0	0	0
4	pt	63	2	1	0	0
4	pt	64	4	1	0	0
4	pt	65	2	1	0	0
4	pt	66	6	1	0	0
4	pt	67	5	0	0	0
4	pt	68	6	1	0	0
4	pt	69	4	1	0	0
4	pt	70	6	1	0	0
4	pt	71	1	1	0	0
4	pt	72	2	1	0	0
4	pt	73	6	1	0	0
4	pt	74	4	1	0	0
4	pt	75	2	1	0	0
4	pt	76	2	1	0	0
4	pt	77	6	1	0	0
4	pt	78	4	1	0	0
4	pt	79	6	1	0	0
4	pt	80	6	1	0	0
4	pt	81	4	1	0	0
4	pt	82	4	1	0	0
4	pt	83	4	1	0	0
4	pt	84	6	1	0	0
4	pt	85	6	1	0	0
4	pt	86	1	1	0	0
4	pt	87	6	1	0	0
4	pt	88	6	1	0	0
4	pt	89	6	1	0	0
4	pt	90	2	0	0	-1
4	pt	91	4	1	0	0
4	pt	92	2	1	0	0
4	pt	93	3	1	0	0
4	pt	94	6	1	0	0
