subjID	group	trial	cue	choice	rt	outcome
1	hc	11	4	1	0	0
1	hc	12	4	1	0	0
1	hc	13	6	1	0	0
1	hc	14	7	0	0	0
1	hc	15	2	1	0	0
1	hc	16	5	1	0	0
1	hc	17	2	1	0	0
1	hc	18	1	1	0	0
1	hc	19	6	1	0	0
1	hc	20	3	1	0	0
1	hc	21	4	1	0	0
1	hc	22	4	1	0	0
1	hc	23	6	1	0	0
1	hc	24	4	1	0	0
1	hc	25	6	1	0	0
1	hc	26	2	1	0	0
1	hc	27	6	1	0	0
1	hc	28	2	1	0	0
1	hc	29	7	0	0	0
1	hc	30	6	1	0	0
1	hc	31	2	1	0	0
1	hc	32	6	1	0	0
1	hc	33	6	1	0	0
1	hc	34	2	1	0	0
1	hc	35	2	1	0	0
1	hc	36	4	1	0	0
1	hc	37	1	1	0	0
1	hc	38	2	1	0	0
1	hc	39	4	1	0	0
1	hc	40	4	1	0	0
1	hc	41	4	1	0	0
1	hc	42	2	1	0	0
1	hc	43	4	1	0	0
1	hc	44	6	1	0	0
1	hc	45	2	1	0	0
1	hc	46	4	1	0	0
1	hc	47	2	1	0	0
1	hc	48	6	1	0	0
1	hc	49	4	1	0	0
1	hc	50	4	1	0	0
1	hc	51	2	1	0	0
1	hc	52	2	1	0	0
1	hc	53	4	1	0	0
1	hc	54	3	1	0	0
1	hc	55	6	1	0	0
1	hc	56	6	1	0	0
1	hc	57	6	1	0	0
1	hc	58	6	0	0	0
1	hc	59	2	1	0	0
1	hc	60	4	1	0	0
1	hc	61	4	1	0	0
1	hc	62	7	0	0	0
1	hc	63	2	1	0	0
1	hc	64	2	1	0	0
1	hc	65	2	1	0	0
1	hc	66	1	1	0	0
1	hc	67	6	1	0	0
1	hc	68	5	1	0	0
1	hc	69	6	1	0	0
1	hc	70	2	1	0	0
1	hc	71	4	1	0	0
1	hc	72	2	1	0	0
1	hc	73	4	1	0	0
1	hc	74	7	0	0	0
1	hc	75	6	1	0	0
1	hc	76	3	1	0	0
1	hc	77	7	1	0	0
1	hc	78	2	1	0	0
1	hc	79	7	1	0	0
1	hc	80	6	1	0	0
1	hc	81	6	1	0	0
1	hc	82	4	1	0	0
1	hc	83	6	1	0	0
1	hc	84	2	1	0	0
1	hc	85	6	1	0	0
1	hc	86	4	1	0	0
1	hc	87	1	1	0	0
1	hc	88	3	1	0	0
1	hc	89	2	1	0	0
1	hc	90	7	0	0	0
1	hc	91	4	1	0	0
1	hc	92	4	1	0	0
1	hc	93	5	1	0	0
1	hc	94	4	1	0	0
2	hc	0	6	0	0	0
2	hc	1	2	0	0	-1
2	hc	2	4	1	0	0
2	hc	3	4	1	0	0
2	hc	4	2	1	0	0
2	hc	5	4	1	0	0
2	hc	6	2	1	0	0
2	hc	7	6	0	0	0
2	hc	8	1	1	0	0
2	hc	9	7	0	0	0
2	hc	10	3	1	0	0
2	hc	11	3	1	0	0
2	hc	12	1	1	0	0
2	hc	13	2	1	0	0
2	hc	14	4	1	0	0
2	hc	15	6	0	0	0
2	hc	16	2	1	0	0
2	hc	17	6	0	0	0
2	hc	18	6	0	0	0
2	hc	19	4	1	0	0
2	hc	20	3	1	0	0
2	hc	21	2	1	0	0
2	hc	22	4	1	0	0
2	hc	23	1	1	0	0
2	hc	24	1	0	0	0
2	hc	25	4	1	0	0
2	hc	26	2	1	0	0
2	hc	27	2	1	0	0
2	hc	28	2	1	0	0
2	hc	29	2	1	0	0
2	hc	30	2	1	0	0
2	hc	31	1	1	0	0
2	hc	32	2	1	0	0
2	hc	33	4	1	0	0
2	hc	34	7	0	0	0
2	hc	35	7	0	0	0
2	hc	36	4	1	0	0
2	hc	37	2	1	0	0
2	hc	38	5	0	0	0
2	hc	39	4	1	0	0
2	hc	40	7	0	0	0
2	hc	41	2	1	0	0
2	hc	42	6	0	0	0
2	hc	43	2	1	0	0
2	hc	44	2	1	0	0
2	hc	45	5	1	0	0
2	hc	46	2	1	0	0
2	hc	47	5	1	0	0
