subjID	group	trial	cue	choice	rt	outcome
2	hc	42	2	1	0	0
2	hc	43	7	0	0	0
2	hc	44	4	1	0	0
2	hc	45	6	1	0	0
2	hc	46	2	1	0	0
2	hc	47	6	1	0	0
2	hc	48	5	1	0	0
2	hc	49	4	1	0	0
2	hc	50	7	1	0	0
2	hc	51	4	0	0	-1
2	hc	52	4	1	0	0
2	hc	53	1	1	0	0
2	hc	54	4	1	0	0
2	hc	55	6	1	0	0
2	hc	56	4	1	0	0
2	hc	57	5	1	0	0
2	hc	58	4	1	0	0
2	hc	59	2	1	0	0
2	hc	60	4	1	0	0
2	hc	61	4	1	0	0
2	hc	62	3	1	0	0
2	hc	63	5	1	0	0
2	hc	64	2	1	0	0
2	hc	65	4	1	0	0
2	hc	66	4	1	0	0
2	hc	67	7	1	0	0
2	hc	68	6	1	0	0
2	hc	69	4	1	0	0
2	hc	70	2	1	0	0
2	hc	71	4	1	0	0
2	hc	72	4	1	0	0
2	hc	73	6	1	0	0
2	hc	74	4	1	0	0
2	hc	75	6	1	0	0
2	hc	76	5	1	0	0
2	hc	77	6	1	0	0
2	hc	78	1	1	0	0
2	hc	79	6	1	0	0
2	hc	80	7	1	0	0
2	hc	81	2	1	0	0
2	hc	82	2	1	0	0
2	hc	83	3	1	0	0
2	hc	84	4	1	0	0
2	hc	85	4	1	0	0
2	hc	86	4	1	0	0
2	hc	87	6	1	0	0
2	hc	88	4	1	0	0
2	hc	89	6	1	0	0
2	hc	90	4	1	0	0
2	hc	91	2	1	0	0
2	hc	92	7	1	0	0
2	hc	93	7	1	0	0
2	hc	94	4	1	0	0
3	hc	0	6	0	0	0
3	hc	1	6	0	0	0
3	hc	2	5	0	0	0
3	hc	3	2	0	0	-1
3	hc	4	1	1	0	0
3	hc	5	6	0	0	0
3	hc	6	2	1	0	0
3	hc	7	2	1	0	0
3	hc	8	7	0	0	0
3	hc	9	7	0	0	0
3	hc	10	6	0	0	0
3	hc	11	4	0	0	-1
3	hc	12	4	1	0	0
3	hc	13	4	1	0	0
3	hc	14	3	1	0	0
3	hc	15	7	0	0	0
3	hc	16	6	0	0	0
3	hc	17	7	0	0	0
3	hc	18	2	1	0	0
3	hc	19	4	1	0	0
3	hc	20	5	0	0	0
3	hc	21	4	1	0	0
3	hc	22	4	1	0	0
3	hc	23	2	1	0	0
3	hc	24	2	1	0	0
3	hc	25	2	1	0	0
3	hc	26	5	0	0	0
3	hc	27	3	1	0	0
3	hc	28	4	1	0	0
3	hc	29	4	1	0	0
3	hc	30	2	1	0	0
3	hc	31	6	0	0	0
3	hc	32	6	0	0	0
3	hc	33	3	1	0	0
3	hc	34	6	0	0	0
3	hc	35	5	0	0	0
3	hc	36	7	0	0	0
3	hc	37	4	1	0	0
3	hc	38	2	1	0	0
3	hc	39	2	1	0	0
3	hc	40	6	0	0	0
3	hc	41	4	1	0	0
3	hc	42	2	1	0	0
3	hc	43	4	1	0	0
3	hc	44	4	1	0	0
3	hc	45	6	0	0	0
3	hc	46	2	1	0	0
3	hc	47	2	1	0	0
3	hc	48	4	1	0	0
3	hc	49	2	1	0	0
3	hc	50	7	0	0	0
3	hc	51	2	1	0	0
3	hc	52	4	1	0	0
3	hc	53	4	1	0	0
3	hc	54	6	1	0	0
3	hc	55	2	1	0	0
3	hc	56	3	0	0	0
3	hc	57	4	1	0	0
3	hc	58	2	1	0	0
3	hc	59	5	1	0	0
3	hc	60	4	1	0	0
3	hc	61	6	1	0	0
3	hc	62	4	1	0	0
3	hc	63	2	1	0	0
3	hc	64	2	1	0	0
3	hc	65	2	1	0	0
3	hc	66	6	1	0	0
3	hc	67	6	1	0	0
3	hc	68	3	1	0	0
3	hc	69	4	1	0	0
3	hc	70	2	1	0	0
3	hc	71	4	1	0	0
3	hc	72	6	1	0	0
3	hc	73	2	1	0	0
3	hc	74	4	1	0	0
3	hc	75	5	1	0	0
3	hc	76	4	0	0	-1
3	hc	77	4	1	0	0
3	hc	78	2	1	0	0
3	hc	79	6	1	0	0
3	hc	80	2	1	0	0
3	hc	81	4	1	0	0
3	hc	82	2	0	0	-1
3	hc	83	2	1	0	0
3	hc	84	6	1	0	0
3	hc	85	2	1	0	0
3	hc	86	4	1	0	0
3	hc	87	4	1	0	0
3	hc	88	2	1	0	0
3	hc	89	4	1	0	0
3	hc	90	4	1	0	0
3	hc	91	4	1	0	0
3	hc	92	3	1	0	0
3	hc	93	2	1	0	0
3	hc	94	6	1	0	0
4	hc	0	2	0	0	-1
4	hc	1	7	0	0	0
4	hc	2	3	1	0	0
4	hc	3	6	1	0	0
4	hc	4	4	1	0	0
4	hc	5	3	1	0	0
4	hc	6	4	0	0	-1
4	hc	7	6	1	0	0
4	hc	8	7	0	0	0
4	hc	9	6	1	0	0
4	hc	10	4	1	0	0
4	hc	11	6	1	0	0
4	hc	12	6	1	0	0
4	hc	13	4	1	0	0
4	hc	14	6	1	0	0
4	hc	15	6	1	0	0
4	hc	16	6	1	0	0
4	hc	17	5	1	0	0
4	hc	18	4	1	0	0
4	hc	19	4	1	0	0
4	hc	20	2	1	0	0
4	hc	21	2	1	0	0
4	hc	22	2	1	0	0
4	hc	23	4	1	0	0
4	hc	24	3	1	0	0
4	hc	25	6	1	0	0
4	hc	26	4	1	0	0
4	hc	27	4	1	0	0
4	hc	28	2	1	0	0
4	hc	29	2	1	0	0
4	hc	30	6	1	0	0
4	hc	31	2	1	0	0
4	hc	32	4	1	0	0
4	hc	33	4	1	0	0
4	hc	34	5	1	0	0
4	hc	35	4	1	0	0
4	hc	36	2	1	0	0
4	hc	37	6	1	0	0
4	hc	38	5	1	0	0
4	hc	39	2	1	0	0
4	hc	40	6	0	0	0
4	hc	41	4	1	0	0
4	hc	42	4	1	0	0
4	hc	43	2	0	0	-1
4	hc	44	2	1	0	0
4	hc	45	2	1	0	0
4	hc	46	6	0	0	0
4	hc	47	6	1	0	0
4	hc	48	4	1	0	0
4	hc	49	2	1	0	0
4	hc	50	2	1	0	0
4	hc	51	6	1	0	0
4	hc	52	6	1	0	0
4	hc	53	4	1	0	0
4	hc	54	2	1	0	0
4	hc	55	4	1	0	0
4	hc	56	4	1	0	0
4	hc	57	1	1	0	0
4	hc	58	6	1	0	0
4	hc	59	5	1	0	0
4	hc	60	4	1	0	0
4	hc	61	6	1	0	0
4	hc	62	6	1	0	0
4	hc	63	2	1	0	0
4	hc	64	2	1	0	0
4	hc	65	4	1	0	0
4	hc	66	6	1	0	0
4	hc	67	6	1	0	0
4	hc	68	2	1	0	0
4	hc	69	6	1	0	0
4	hc	70	4	1	0	0
4	hc	71	2	1	0	0
4	hc	72	6	1	0	0
4	hc	73	2	1	0	0
4	hc	74	3	1	0	0
4	hc	75	2	1	0	0
4	hc	76	4	1	0	0
4	hc	77	4	1	0	0
4	hc	78	5	1	0	0
4	hc	79	1	1	0	0
4	hc	80	4	1	0	0
4	hc	81	1	1	0	0
4	hc	82	2	1	0	0
4	hc	83	2	1	0	0
4	hc	84	4	1	0	0
4	hc	85	6	1	0	0
4	hc	86	6	1	0	0
4	hc	87	4	1	0	0
4	hc	88	3	1	0	0
4	hc	89	1	1	0	0
4	hc	90	5	1	0	0
4	hc	91	3	1	0	0
4	hc	92	4	1	0	0
4	hc	93	4	0	0	-1
4	hc	94	2	0	0	-1
