mu_sigma_a,mu_sigma_n,mu_eta,mu_kappa,mu_beta,mu_bias
0.9385370747067882,0.641864526670685,0.14819984985932477,0.18062461380875391,6.20876449287732,0.05518872557463075
0.8474136182219012,0.998157343204575,0.17089957475759943,0.40879798775083837,2.953493258419442,0.08281239133141227
0.9277556046185825,0.5507684136965018,0.15192479376805415,0.19608364627057412,5.914709482837922,0.049361271181915724
0.9418458083982527,0.4024036873218554,0.511557963999929,0.19576652011097415,4.374623682658601,0.05185324782883934
0.60021713829722,0.8499906044329957,0.562570021116593,0.23891005080113484,3.4401666038143164,0.0067953879742723745
0.9375556118561862,0.14324683577200226,0.5547667953563477,0.24854977261321065,4.735918506298636,0.03118096790510636
0.8793749639506268,0.5750161037123295,0.07695361805030852,0.43146766344688603,2.9474349648704616,0.07992410148124678
0.9510221380469847,0.40646688378048973,0.45185285494142813,0.19013603353745342,4.4841815303858095,0.045921407654725147
0.6465820698124689,0.9781594872410269,0.3600140955234408,0.5266971553878791,2.0288705109719123,0.007878416604456753
0.7283064218503311,0.9302329288964698,0.28973360955592936,0.21810356616180357,5.396173793576995,0.025983624758244707
0.7279354578097308,0.9433160815251942,0.366674271243727,0.40788082555544863,2.529365963838359,0.005125086553824664
0.7859198543766244,0.8026831070478284,0.2990060426693239,0.1748325450637624,6.68551677569201,0.04313753156778385
0.7366304161869686,0.20372711943271135,0.47243047502779195,0.24742164942200176,5.332375702769213,0.07830184827680818
0.8098160400383267,0.7126111923157495,0.41515478085197544,0.25274142576040437,3.445703927431269,0.06559423201052839
0.9928674877331374,0.8704715855121532,0.14388240564101681,0.19722942738573881,4.355647249301602,0.009858048877053872
0.530123238126819,0.744761785458219,0.4054356968707021,0.33282455112298226,3.9351281705776793,0.06651630467133918
0.9895541344020452,0.8552030182314664,0.1365142967979882,0.18784132854453697,4.084465518307863,0.009674614208865655
0.9230909896342481,0.2922711755669203,0.060214734491135936,0.1794240103919595,2.648562970274747,0.012816715507082637
0.9487310916751717,0.566182310128097,0.40528657611596536,0.3334654010096367,4.7571308445117735,0.05870829409338802
0.9427705600724876,0.30491603686943763,0.04869118395161036,0.22786276215744003,2.7611725337699173,0.01103830801200375
0.9095173176783529,0.3690381837871462,0.40693881806720567,0.29665168090209715,4.599386013875765,0.07932769190275774
0.721184820680303,0.7749835491230234,0.01372175916900266,0.28170020903264725,2.106185217263658,0.06985776039853674
0.8301597179837567,0.4312877731821638,0.27575865107160485,0.3029558999496469,4.482345856396483,0.09067458906197699
0.8982963447398917,0.844341721322652,0.001695974684174812,0.3067973439216347,1.9718536935708881,0.12213277363951713
0.7349666451948986,0.6269090671826993,0.4201971208487446,0.23026975104876538,4.867278097987026,0.007212774710080017
0.7834042275070475,0.6737497588112183,0.025515276775374292,0.8803207397057241,1.959209984755197,0.049213075825348784
0.9321526785657267,0.8358875157397815,0.16419980464751782,0.17145555318957373,6.718895948260878,0.04084342448578933
0.918894187673907,0.6493061637093207,0.5237768073613726,0.4173328467484702,2.230263380370071,0.045596785054731
0.9613545347300589,0.7972664568167953,0.3476877681421284,0.34044367644151036,5.4770923720544324,0.1009098395478385
0.9368766594393121,0.569529131810537,0.557003962118056,0.39219827189158385,2.1444885213213425,0.06123458601084526
0.9754974754055447,0.8231433938946752,0.34209266649701064,0.30761849611939274,5.904146686230965,0.08356501447064557
0.8690906082283968,0.6517604726182147,0.07570292341724573,0.4534316500537625,3.1406709176229706,0.08627735962328299
0.7132990073055065,0.5074849007585175,0.4178610182317831,0.2674740586252068,4.696742601430463,0.056815651085543095
0.9923131092034208,0.9369896294257894,0.3583180531877813,0.5011431189221127,2.3253779676104425,0.057553398792390784
0.9917320660308109,0.8733953999104322,0.14755773411223103,0.4141737526087358,2.2686813025200294,0.07277245170097477
0.7352846266573514,0.392056771161056,0.2437456485231598,0.43165036800557405,2.5066656678206494,0.08284480654586437
0.9625989550142783,0.710446527844897,0.20130095996433517,0.3494383038729122,2.6867738497066638,0.037595326151095024
0.9089342544959079,0.9678913830159784,0.1851057394783786,0.6191754805570249,1.8643975137035755,0.08532084005510004
0.9225437025382113,0.8467473294741193,0.25431879689985365,0.7922451167573689,2.6320641823292004,0.14422167699934788
0.7337087092268857,0.3104167863764029,0.38766442143441476,0.5188627505384298,2.2816701421897108,0.12744650946418998
