mu_sigma_a,mu_sigma_n,mu_eta,mu_kappa,mu_beta,mu_bias
0.8412137701442534,0.10356537444403338,0.14796235705484292,0.7547959677657331,4.2070736793549415,0.046624193420707345
0.8590730937275746,0.33857091803142175,0.1151992724229319,0.6579532773409712,6.040306956517396,0.014217118431433322
0.8584024358697498,0.09720037893262988,0.023744593176308778,0.29782439819418044,7.273298277413232,0.026490819153792845
0.7962270058520587,0.334747212831899,0.1440288981671372,0.6582865995277941,6.085260045080512,0.020036369751361277
0.9586466064636318,0.1807334740882583,0.18005536143449172,0.597843216611454,8.43435946656527,0.079045445850949
0.6095659827096661,0.19542711788760805,0.13527845225978033,0.6298419179954197,6.207141438609196,0.019760078615041508
0.8096689350411932,0.06578647095637015,0.1516235046034684,0.5866481209458843,8.261614359677761,0.0883845728906128
0.9870969622155253,0.0706933707465318,0.13686660535725867,0.3992421628130475,8.03975768774323,0.018560596593158268
0.8473799393864416,0.16303990879415,0.2637870758875539,0.700047099424944,8.335475192277764,0.06617124389470776
0.8635243967799073,0.1400968183067525,0.06999100148552402,0.5983277914212755,4.190035586043769,0.016635654503058105
0.6915747261667788,0.10138774186419611,0.03672910232218356,0.4254982768931385,5.882823586735856,0.04031749716840853
0.7221903427925662,0.0961597202633668,0.17689648288976023,0.868796114838819,4.391175708336477,0.09856326627661072
0.6723031683083176,0.12831461787267234,0.08123471399507978,0.4962978505969527,6.204226003174202,0.03453461201318696
0.7071934617387438,0.1699297415465075,0.2045571779515271,0.9611727956351903,4.379237232617271,0.03818835747922104
0.9047545957573043,0.14587171760282977,0.17161359596279846,0.47747226150608885,9.3044287248592,0.051015862189663745
0.7592597117099549,0.17007656863815226,0.1457372399981861,0.965630237335033,4.304256578654279,0.047484661213118
0.9242728746774663,0.15254478645311853,0.13489192750107643,0.5176732167672818,8.56944388486818,0.09767688592987613
0.6875997975554605,0.11933663629874787,0.09290416524962027,0.9806699486281634,3.7352504139268334,0.06322519965870642
0.9060905119604008,0.14041240207732822,0.13690923577080977,0.5120672983985636,8.532638423197591,0.09450588922356061
0.8729974334393705,0.09635703167980336,0.12745645056233396,0.4111602458181513,8.343729509590451,0.02581795226817934
0.7345325084114049,0.09509848086188333,0.11252061205598402,0.6701172534639362,5.239728498159945,0.0209639026563576
0.8729974334393705,0.09635703167980336,0.12745645056233396,0.4111602458181513,8.343729509590451,0.02581795226817934
0.7402289830832327,0.0816439230827161,0.11892806112706396,0.704264874837,4.888493990143765,0.016753138252337194
0.7547523493601774,0.16354767540098922,0.12620207128018604,0.5972429965605517,7.729794244249886,0.03642495543370531
0.9509024896230934,0.1225953352538073,0.07352379364993124,0.543084432352538,5.952046562622979,0.06476183749951135
0.7811769661643865,0.2545466848969847,0.06066952246395132,0.5577118586748279,6.692551468613086,0.05729502244768057
0.6850814542817943,0.08689486161407874,0.11651968469719666,0.7109014399835195,5.501523044906181,0.064550190890252
0.9383778015410581,0.3368429656521647,0.04503210435426468,0.5492431493593806,6.955380958619286,0.0547443853120249
0.7460753864934756,0.07106981577080045,0.2911595527171879,0.752337001528596,4.854482610942022,0.0011528933746645378
0.49083217175983956,0.13337104808165434,0.2693989747782232,0.7940654443976428,4.8014203163102716,0.03674087612984933
0.6922493369309699,0.07628644670170776,0.2945982700896104,0.7260436263007694,5.252634173703369,0.0012709561487495272
0.9787318872051117,0.15651187520859228,0.107702801815887,0.725399856902233,4.645230886463941,0.004662802070487201
0.7501211045241465,0.06370292538090071,0.2924614329732148,0.7032028709322886,5.662380912857634,0.0011888967937583224
0.6437108031518817,0.11762695914638902,0.11486819726869252,0.7656508075102644,3.8659203474420356,0.019298488523530315
0.8973799934526602,0.1004145963883874,0.379342100549333,0.7769341851703384,5.375657772147665,0.0018185955997138301
0.9299419730390095,0.04988021688340294,0.08681331515453963,0.43695173159060485,7.4407154935659205,0.029992032093950505
0.7488405965239008,0.14970321420705346,0.21287817681275986,0.4919015642877474,8.631445460089877,0.03469215000460717
0.8669977765145639,0.12957759419522938,0.0782434949242685,0.5745012457795956,5.041022394145287,0.01802057201362559
0.6443858643953922,0.14032582760518011,0.20339497992490982,0.5914996133561069,7.398578078813336,0.03013336416846815
0.8182138776048364,0.1249100742875697,0.07385248045265813,0.5679866737133809,4.927833118675191,0.016991500483820934
