mu_sigma_a,mu_sigma_n,mu_eta,mu_kappa,mu_beta,mu_bias
0.4657588832328225,0.05447453153460695,0.07727553938844102,0.967624942991991,9.275551579970255,0.07303267620516536
0.4234742915143307,0.035031993392110786,0.07482742431937169,0.9917440961505068,9.370368682611753,0.03283729951371483
0.43554020392466664,0.30098096896746085,0.09948955447446392,0.9943985172105633,9.972365387072768,0.04899387102751972
0.37599535015424596,0.04074565363266014,0.10079233802087599,0.9920153570207685,9.519292063596247,0.042749608901011635
0.5192101317627681,0.07300605107078899,0.08216760420706139,0.9708982600872831,9.623100170278233,0.08336320838569111
0.37593359175359264,0.04580629923500143,0.10348014952919725,0.9920565630820837,9.561052316972614,0.043087933521988475
0.5367679985812032,0.07143809256553547,0.12912914167177503,0.9693865703378197,9.771807996444766,0.09238738941866044
0.36431070887475064,0.03174981710580167,0.16937902712017458,0.9476775223861776,9.846075419928551,0.04465308851662829
0.4658463228906141,0.18903030503802085,0.10535977099050067,0.9984249342403066,9.789445208434662,0.05134341210864177
0.34101394293806053,0.041507117971988146,0.15757239792021493,0.9395267961117566,9.66408789168978,0.04228389125595207
0.5698975860376857,0.0850746519483802,0.06792996672388057,0.9664775458425849,9.893277298192679,0.09941799270656274
0.3354222888708903,0.043451581335340925,0.15331330159586148,0.9380418566923511,9.635123932410124,0.04438271342425708
0.33704466930238347,0.19182399608146466,0.09147209756802774,0.9858189439813241,9.538884288476964,0.04917815911616102
0.4734184830128749,0.1353454373961318,0.04975250147779789,0.9951129452258494,9.6208294683276,0.06714369642119973
0.417341698308461,0.2646439892708534,0.11439878901392735,0.9856227285866174,9.786648972610886,0.04573833079005316
0.5606160639967833,0.1426494113537591,0.0771040906916523,0.9793471358664633,9.63647747191403,0.06703294640334222
0.3871347059739987,0.22853757618669052,0.12487718996908233,0.9677776963229081,9.483336355023386,0.045628989752315476
0.5630172577688878,0.1593758286749391,0.05894114541406352,0.9837976479333868,9.323137578452348,0.06116765815708237
0.646738216893826,0.08627369131374667,0.07862883600997787,0.987806167507213,9.761222402842538,0.09335420812294369
0.5378801362017797,0.2520893867340053,0.10055833599179778,0.9202117473824095,9.829111069691848,0.021161709175985855
0.5923194643815377,0.11367235027886013,0.05431635974559541,0.9892921322444491,9.922318596905544,0.09647899779985
0.4921669950081606,0.21530679158179056,0.06178935415567011,0.9974745199128275,9.439634487252192,0.0057016096622774385
0.49032163952636404,0.06206904080854787,0.066876739370688,0.9406549344788281,9.931215159308888,0.10041146827978241
0.4914849146219398,0.17617801443071546,0.07999333001222539,0.9914732260929922,9.857562829019482,0.01156593573689502
0.41067725406281874,0.19123813745811516,0.07957828832746822,0.9902444337844029,9.496273578360826,0.04308103714983424
0.5852198770652762,0.11293341933525206,0.13108940095165866,0.9874472577630657,9.734729881802863,0.12386091696266581
0.40942447025425605,0.16012466312588702,0.08376082631772544,0.9826496879973485,9.548952322562723,0.033627893916454266
0.6220471570190675,0.22803391867682266,0.12815926488111515,0.9702647767948471,9.731271961433158,0.10421242827045028
0.5637222546899029,0.0874948027681768,0.08870455044925778,0.9471946040458844,9.874517138200432,0.07472587044840023
0.68058595314247,0.27709434668953964,0.18695549602590006,0.901235380432091,9.704826213186633,0.0816243980101455
0.6264137969025191,0.10875175940920265,0.0672227062820084,0.9875951018458304,9.444571070215154,0.11136984889011683
0.7369525856030199,0.14215592472104713,0.1185160133788743,0.9840827916940905,9.908408388601128,0.11923038514934092
0.5729735736347978,0.10986991250441801,0.055821952598126626,0.9346061108164396,9.975101079652784,0.06331793641388409
0.5044500479823971,0.09326587234562163,0.03793320812712607,0.9805966042439931,9.319442222169792,0.0964374229855466
0.4856504242677373,0.05295374153500565,0.0846594941554984,0.9948198314396858,9.522725803819492,0.109812655089385
0.5346660619331648,0.09444067552079659,0.06023063440185777,0.9992957391698386,9.080931153173273,0.08470571111991819
0.49224792121328137,0.10391274373487613,0.07711001918136137,0.9504550172846852,9.846066478907389,0.060731023780531156
0.4831156522359906,0.13097714386056936,0.09174140702358488,0.9979399677445144,9.883904341287996,0.08457606332512582
0.5517145965274711,0.05846616587454548,0.06907512008846343,0.9963991118769778,9.593996487319899,0.10041365616668475
0.4982729216140396,0.12443048880338768,0.08394777842083302,0.9959089378393318,9.800415547309788,0.07073698883617985
