mu_sigma_a,mu_sigma_n,mu_eta,mu_kappa,mu_beta,mu_bias
0.5873179338538902,0.1224321210423996,0.14285707243025836,0.8841585511097522,7.438970721020252,0.027632433451562466
0.6131116851986722,0.05654012792806465,0.07027847865702017,0.9442482364170297,5.326848148946514,0.010465475913978929
0.5873179338538902,0.1224321210423996,0.14285707243025836,0.8841585511097522,7.438970721020252,0.027632433451562466
0.46306260054152953,0.04803158072783184,0.11041435459877212,0.9554339270866644,6.266950756766761,0.028822192874719394
0.5873179338538902,0.1224321210423996,0.14285707243025836,0.8841585511097522,7.438970721020252,0.027632433451562466
0.462445762542561,0.05488577770595889,0.09962540176363616,0.9552525552209523,6.236021634958511,0.023378149129030988
0.4905284206878681,0.08443073304670841,0.10263344106006145,0.8423645483777942,7.189764239991798,0.0058009867342338215
0.5006426607822909,0.0639457759956947,0.14856015859282154,0.940463345460931,6.046850856920384,0.008807952015354973
0.4094822832385056,0.09968836045932498,0.1428834000615393,0.9265671020719283,7.185571402191682,0.0020582255016431687
0.4385667827568238,0.06975672428425699,0.15154792678865242,0.9595197949231185,5.97662815424179,0.004490423002629403
0.6694121726747427,0.03824412384629422,0.05425051405967831,0.9866601081312458,5.4376456115845375,0.020676222377653247
0.5466496874712383,0.08986428670853683,0.10192779319745648,0.9605521425004431,6.203698688805464,0.015428559817863221
0.5834302864323565,0.050226745444919764,0.08159889747799232,0.9660285540174555,5.23355891928755,0.027355437971129472
0.6154285094527282,0.05390478489438971,0.05685468055806689,0.9169989714313831,5.064166677406701,0.004152174381111532
0.583930963904519,0.03773147318076641,0.07494044259816507,0.9676615891603426,5.311704366510114,0.026877798944899868
0.5183952841136644,0.07206083225950811,0.1167587458977197,0.9369785052824761,6.163691311728925,0.009980611237043947
0.6119640786315981,0.03388635679345805,0.05930469350023273,0.9837712741558561,5.573675888052422,0.043852464570563056
0.4048718283825458,0.041482459701893355,0.1353439784852516,0.9850513688649389,6.770141854422219,0.010167492294972056
0.6097701828884022,0.033508094147335195,0.059468741339315824,0.9828769165601852,5.640179241923863,0.04393250113119572
0.7765368429768695,0.04699202123227876,0.03054824581122004,0.9416939377858236,4.992645291742493,0.006319437165030642
0.6092733062803607,0.031193788894509474,0.05905315997344038,0.9847531352044756,5.695552705535785,0.04507653398234228
0.40254777479685455,0.04492553120885307,0.13527435731172682,0.8836338651820099,5.995333237478757,0.0026896202316723608
0.6424170925484375,0.044718553696662285,0.13755208955002796,0.9990938106664241,5.835398878482706,0.04173662695026705
0.5908346477070662,0.07419890089269358,0.08811112072030337,0.9841581068713147,4.658487887529864,0.02343723588176647
0.6263499394468559,0.04780133400476867,0.1301907689597675,0.9993432312691518,5.765794101772654,0.04449035698796098
0.663619179354971,0.08413512508039837,0.07952873477381475,0.9174535388593219,6.202778341969152,0.006632195131234481
0.6311991426536866,0.06831269245288728,0.024230843635038333,0.6369013260276121,6.551223559418991,0.001394794135498646
0.6566232899223007,0.07724129819303302,0.08293822384598892,0.9005232605580268,6.285615007296663,0.007915186341859242
0.6413011614205812,0.06092575970227045,0.025223394946776296,0.6422349378128182,7.011636242243031,0.0010956986223728804
0.7421744920212281,0.06755423344826317,0.11013531471741192,0.9281311941746142,5.690547632403358,0.013083655538173733
0.5896712416569779,0.059177476157697334,0.019872404500855062,0.621785005488533,6.3591824021178915,0.0018058060329073794
0.6845674255974585,0.03689592110740083,0.033506386156346275,0.9237391293815833,4.643432789468749,0.003568804117482272
0.5488221055420913,0.05004167687401961,0.030811419232530238,0.8793689027122223,5.961332712292804,0.0006273215243157601
0.6450944552125867,0.07896357950073694,0.02785010181026096,0.8044036026470998,5.851807805292859,0.010076190218494322
0.5442620406894738,0.05094028636950807,0.02999440383612766,0.8919735667818764,5.910478454086289,0.0006712072757326342
0.5978778372328833,0.08468087392558608,0.036493167553766,0.793397520286437,5.782719645434909,0.01898336866270618
0.5536820661982146,0.08054464533315255,0.06854577200826863,0.9644536899603774,5.480653980792168,0.009902667779246655
0.48151476771158114,0.0531847112114577,0.08464509182265861,0.9941661308818952,5.2325160522463765,0.0001596588029527698
0.6269109795859056,0.07854243895444528,0.06144635121405646,0.964327409098225,5.359537364955451,0.009280877835001875
0.5013733053939853,0.04163258614728714,0.06412881299421491,0.9909250774671327,5.681083553609464,5.161993283405567e-05
